name,cx,cy,cz,width,depth,angle
Building.2110,2861.930,885.400,20.918,11.906,7.276,90.00
Building.2111,2841.607,887.704,20.918,10.583,7.277,90.00
Building.2112,2857.860,855.239,20.918,17.859,19.844,-45.00
Building.2113,2822.039,848.208,20.918,43.656,19.844,75.00
Building.2114,2772.627,856.671,20.918,54.901,23.813,75.00
Building.2115,2799.152,889.825,20.918,51.858,42.995,90.00
Building.2116,2808.686,882.722,20.918,32.207,9.526,90.00
Building.2117,2828.326,898.866,20.918,8.268,20.012,-180.00
Building.2118,2857.498,803.313,20.918,11.509,6.350,-105.00
Building.2119,3078.931,796.096,20.918,19.844,19.050,15.00
Building.212,1452.397,2105.009,20.918,22.478,34.925,165.00
Building.2120,3100.423,712.953,20.918,15.875,27.781,-150.00
Building.2121,3101.280,749.813,20.918,13.891,14.552,120.00
Building.2122,3098.845,776.795,20.918,14.552,6.615,105.00
Building.2123,3057.659,784.069,20.918,32.279,80.963,-75.00
Building.2124,3072.406,754.115,20.918,13.759,11.642,-150.00
Building.2125,3012.662,735.493,20.918,24.342,14.287,-60.00
Building.2126,3034.859,674.678,20.918,20.108,12.171,-75.00
Building.2127,3057.982,692.022,20.918,14.288,20.638,-165.00
Building.2128,3054.322,709.324,20.918,26.988,18.521,75.00
Building.2129,3074.799,723.283,20.918,12.700,20.638,30.00
Building.213,1398.696,2121.692,20.918,61.516,35.719,-105.00
Building.2130,3026.811,696.957,20.918,22.333,11.930,-75.00
Building.2131,3021.593,714.433,20.918,24.871,15.191,-75.00
Building.2132,3024.405,705.143,20.918,23.457,13.361,-75.00
Building.2133,3030.366,682.493,20.918,21.000,10.652,105.00
Building.2134,3167.963,819.535,20.918,19.050,23.813,-165.00
Building.2135,2766.257,750.118,20.918,73.835,24.400,90.00
Building.2136,2769.041,772.368,20.918,74.310,26.297,-105.00
Building.2137,2778.187,733.231,20.918,23.812,32.544,0.00
Building.2138,2912.059,704.088,20.918,57.150,63.500,75.00
Building.2139,2868.078,637.204,20.918,67.733,78.317,-15.00
Building.214,1388.550,2060.984,20.918,63.897,28.178,75.00
Building.2140,2805.683,652.346,20.918,22.225,35.454,165.00
Building.2141,2767.689,666.362,20.918,16.933,27.517,-15.00
Building.2142,2751.120,739.791,20.918,28.575,27.517,-105.00
Building.2143,2757.807,703.560,20.918,58.738,31.750,-90.00
Building.2144,2812.917,717.449,20.918,13.229,24.342,150.00
Building.2145,2962.293,693.479,20.918,10.715,5.953,-105.00
Building.2146,2872.084,560.874,20.918,28.748,43.865,60.00
Building.2147,2841.687,572.185,20.918,28.672,46.084,165.00
Building.2148,2863.384,568.331,20.918,30.183,38.313,165.00
Building.2149,2846.279,548.636,20.918,21.234,13.234,75.00
Building.215,1449.764,2034.753,20.918,14.288,18.256,165.00
Building.2150,2861.991,543.922,20.918,12.088,9.934,75.00
Building.2151,2889.647,565.364,20.918,22.490,26.608,165.00
Building.2152,2736.662,624.163,20.918,23.918,20.465,-15.00
Building.2153,2800.199,585.099,20.918,28.657,55.688,-15.00
Building.2154,2770.310,591.205,20.918,30.501,53.850,0.00
Building.2155,2718.162,614.606,20.918,26.458,57.547,165.00
Building.2156,2749.643,585.986,20.918,18.715,24.592,165.00
Building.2157,2747.453,597.681,20.918,50.163,40.026,75.00
Building.2158,2735.851,622.198,20.918,21.531,25.823,165.00
Building.2159,2752.763,620.174,20.918,19.267,15.332,-30.00
Building.216,1442.420,2006.423,20.918,0.070,0.397,90.00
Building.2160,2736.523,590.432,20.918,19.242,25.123,165.00
Building.2161,2749.512,585.563,20.918,15.382,24.007,-15.00
Building.2162,3005.088,568.035,20.918,48.948,62.839,105.00
Building.2163,2937.187,603.633,20.918,82.900,93.927,-15.00
Building.2164,2928.183,570.707,20.918,19.703,27.120,-15.00
Building.2165,2953.059,576.280,20.918,25.797,19.579,-105.00
Building.2166,2912.620,540.332,20.918,43.896,38.415,-15.00
Building.2167,2947.842,548.968,20.918,15.635,16.671,60.00
Building.2168,2936.625,535.323,20.918,23.426,36.228,-15.00
Building.2169,2934.923,554.387,20.918,20.209,13.601,60.00
Building.217,1432.099,1995.188,20.918,21.361,13.097,90.00
Building.2170,2911.820,536.332,20.918,17.859,23.812,165.00
Building.2171,2986.590,580.542,20.918,17.860,37.042,-165.00
Building.2172,2956.089,552.852,20.918,36.230,82.569,-15.00
Building.2173,3000.632,507.429,20.918,49.802,26.255,-30.00
Building.2174,2991.015,537.103,20.918,13.732,18.521,-30.00
Building.2175,3011.356,526.823,20.918,30.997,26.463,75.00
Building.2176,2996.946,530.584,20.918,23.934,26.198,165.00
Building.2177,2982.434,557.985,20.918,21.167,17.859,60.00
Building.2178,2973.445,532.456,20.918,29.117,48.880,-15.00
Building.2179,3086.066,619.699,20.918,17.462,19.050,30.00
Building.218,1403.287,2018.336,20.918,17.404,15.478,90.00
Building.2180,3152.010,623.548,20.918,10.583,11.113,120.00
Building.2181,3150.500,605.435,20.918,8.467,10.054,15.00
Building.2182,3120.367,600.210,20.918,14.816,11.642,-75.00
Building.2183,3092.174,589.818,20.918,15.345,10.054,-60.00
Building.2184,3046.025,613.195,20.918,18.521,19.050,30.00
Building.2185,3064.402,590.630,20.918,15.345,31.750,-150.00
Building.2186,3054.385,596.967,20.918,32.809,53.446,-150.00
Building.2187,3117.684,636.235,20.918,17.462,19.050,-135.00
Building.2188,3078.633,539.296,20.918,27.120,16.536,105.00
Building.2189,3125.538,549.449,20.918,14.816,16.933,150.00
Building.219,1412.666,2033.009,20.918,0.455,0.794,90.00
Building.2190,3101.664,555.185,20.918,8.467,9.525,180.00
Building.2191,3083.569,338.493,20.918,16.404,12.171,75.00
Building.2192,3167.889,440.165,20.918,57.679,32.130,-105.00
Building.2193,3176.278,449.680,20.918,36.513,22.798,75.00
Building.2194,3161.253,456.949,20.918,62.177,35.330,-150.00
Building.2195,3174.704,420.783,20.918,26.379,10.671,75.00
Building.2196,3128.965,431.946,20.918,28.575,13.847,75.00
Building.2197,3121.309,453.144,20.918,21.114,39.158,165.00
Building.2198,3128.300,442.273,20.918,20.638,12.303,90.00
Building.2199,2970.004,471.066,20.918,14.693,36.380,165.00
Building.220,1350.030,2041.032,20.918,0.794,0.397,90.00
Building.2200,3036.486,458.328,20.918,23.812,26.677,-15.00
Building.2201,3048.366,430.103,20.918,26.440,21.431,165.00
Building.2202,3029.832,433.860,20.918,22.859,20.523,165.00
Building.2203,3018.774,464.962,20.918,22.452,24.139,-15.00
Building.2204,3025.456,452.810,20.918,20.534,10.762,-105.00
Building.2205,3004.647,456.309,20.918,22.572,46.158,-15.00
Building.2206,2998.867,463.662,20.918,19.320,19.089,-105.00
Building.2207,3008.463,469.353,20.918,19.746,21.138,165.00
Building.2208,2990.543,438.212,20.918,19.247,17.000,75.00
Building.2209,2981.576,463.340,20.918,24.295,43.898,-15.00
Building.221,1337.228,2032.606,20.918,25.003,13.097,75.00
Building.2210,2983.003,468.481,20.918,20.667,36.958,165.00
Building.2211,2947.844,459.586,20.918,12.541,17.580,-15.00
Building.2212,2965.312,481.294,20.918,14.750,14.393,165.00
Building.2213,2960.746,469.004,20.918,13.010,13.084,165.00
Building.2214,2966.811,453.645,20.918,16.225,14.208,-105.00
Building.2215,3031.503,412.025,20.918,21.035,10.319,-105.00
Building.2216,2968.801,396.782,20.918,90.488,64.294,-60.00
Building.2217,2982.859,415.222,20.918,19.050,17.231,60.00
Building.2218,3002.347,413.728,20.918,20.787,13.607,75.00
Building.2219,2964.010,424.990,20.918,27.177,15.081,75.00
Building.222,1500.284,2023.783,20.918,31.420,13.890,-105.00
Building.2220,3033.714,384.483,20.918,14.288,21.034,180.00
Building.2221,2913.148,488.188,20.918,61.264,31.561,75.00
Building.2222,2928.427,473.197,20.918,23.685,17.783,60.00
Building.2223,2880.220,481.443,20.918,16.762,17.441,-15.00
Building.2224,2908.445,476.530,20.918,56.432,35.239,45.00
Building.2225,2914.818,470.923,20.918,45.389,31.750,-105.00
Building.2226,2897.003,439.599,20.918,12.171,14.817,-15.00
Building.2227,2915.316,424.243,20.918,8.731,9.922,165.00
Building.2228,2918.135,440.778,20.918,11.509,8.334,75.00
Building.2229,2878.659,402.986,20.918,24.606,17.463,75.00
Building.223,1498.199,2004.949,20.918,27.516,13.547,-90.00
Building.2230,2884.244,428.795,20.918,10.715,9.922,75.00
Building.2231,2887.918,447.436,20.918,10.319,9.922,75.00
Building.2232,2906.094,402.955,20.918,10.716,7.938,-120.00
Building.2233,2874.973,443.802,20.918,21.500,57.609,165.00
Building.2234,3179.590,284.202,20.918,46.346,44.481,-75.00
Building.2235,3212.078,255.560,20.918,30.537,14.552,105.00
Building.2236,3220.410,264.519,20.918,31.750,31.399,105.00
Building.2237,3200.559,285.523,20.918,15.035,21.739,15.00
Building.2238,3209.631,287.223,20.918,18.858,20.081,15.00
Building.2239,3150.670,258.151,20.918,21.603,35.853,15.00
Building.224,1539.297,2015.336,20.918,29.210,15.875,-105.00
Building.2240,3180.497,284.510,20.918,38.289,17.651,105.00
Building.2241,3151.571,282.091,20.918,18.199,12.476,-75.00
Building.2242,3254.956,132.067,20.918,108.744,244.192,15.00
Building.2243,3208.613,96.288,20.918,27.833,49.595,15.00
Building.2244,3188.535,149.721,20.918,36.070,56.413,15.00
Building.2245,3161.300,227.713,20.918,19.097,33.969,15.00
Building.2246,3183.209,232.689,20.918,22.373,12.630,90.00
Building.2247,3186.340,208.841,20.918,14.288,19.579,15.00
Building.2248,3235.479,168.494,20.918,8.467,12.171,-135.00
Building.2249,3224.558,133.054,20.918,8.599,8.996,-180.00
Building.225,1578.399,2007.234,20.918,23.918,15.452,-105.00
Building.2250,3228.721,120.313,20.918,8.268,7.937,30.00
Building.2251,3256.138,107.547,20.918,9.525,11.906,-135.00
Building.2252,3233.529,99.269,20.918,11.112,12.435,30.00
Building.2253,2749.181,534.431,20.918,41.858,48.701,-75.00
Building.2254,2859.431,493.042,20.918,21.856,27.653,165.00
Building.2255,2820.205,469.538,20.918,47.604,38.952,-15.00
Building.2256,2839.322,431.351,20.918,38.505,50.800,165.00
Building.2257,2824.967,499.700,20.918,46.831,34.925,-90.00
Building.2258,2817.285,515.342,20.918,29.913,38.894,75.00
Building.2259,2842.868,510.090,20.918,41.275,32.269,75.00
Building.226,1323.422,2212.960,20.918,62.310,93.663,0.00
Building.2260,2778.338,504.745,20.918,50.329,44.981,-15.00
Building.2261,2765.440,527.831,20.918,23.050,44.938,-15.00
Building.2262,2779.691,511.963,20.918,35.896,33.338,165.00
Building.2263,2799.758,542.169,20.918,27.781,21.981,-105.00
Building.2264,2733.804,549.545,20.918,18.358,22.472,150.00
Building.2265,2713.596,566.744,20.918,28.602,26.081,-105.00
Building.2266,2698.764,564.258,20.918,14.791,18.736,165.00
Building.2267,2684.397,511.389,20.918,14.354,9.776,90.00
Building.2268,2696.865,534.915,20.918,22.011,39.688,165.00
Building.2269,2699.542,544.666,20.918,14.926,18.822,-15.00
Building.227,1309.575,2101.947,20.918,14.684,19.447,180.00
Building.2270,2695.582,530.240,20.918,16.971,19.236,-15.00
Building.2271,2722.588,544.142,20.918,18.521,16.835,-120.00
Building.2272,2715.893,518.934,20.918,17.776,10.607,-90.00
Building.2273,2717.735,526.580,20.918,18.079,8.863,75.00
Building.2274,2717.548,526.619,20.918,18.304,9.364,-105.00
Building.2275,2713.848,506.804,20.918,16.310,11.106,75.00
Building.2276,2723.002,484.034,20.918,20.012,9.935,-105.00
Building.2277,2719.226,469.237,20.918,22.150,13.616,75.00
Building.2278,2719.671,469.145,20.918,19.763,10.583,-105.00
Building.2279,2727.137,451.215,20.918,30.875,23.044,-105.00
Building.228,1326.855,2095.103,20.918,17.859,15.478,-105.00
Building.2280,2690.373,485.757,20.918,54.504,75.103,-15.00
Building.2281,2736.123,508.654,20.918,43.921,55.042,135.00
Building.2282,2745.921,505.092,20.918,20.540,23.283,-30.00
Building.2283,2746.112,458.202,20.918,16.332,46.725,-15.00
Building.2284,2770.538,457.697,20.918,25.929,29.633,0.00
Building.2285,2740.426,466.438,20.918,8.467,12.171,150.00
Building.2286,1837.038,1521.309,20.918,51.813,25.458,75.00
Building.2287,1862.501,1595.182,20.918,25.135,12.568,-90.00
Building.2288,1872.863,1576.251,20.918,9.131,15.516,165.00
Building.2289,1848.463,1578.648,20.918,11.978,12.849,-15.00
Building.229,1241.540,2176.991,20.918,21.828,23.812,-90.00
Building.2290,1866.096,1576.923,20.918,8.161,14.233,180.00
Building.2291,1846.578,1566.520,20.918,12.646,14.471,0.00
Building.2292,1864.450,1564.779,20.918,8.055,11.777,-15.00
Building.2293,1864.416,1564.579,20.918,6.734,12.693,165.00
Building.2294,3130.356,452.621,20.918,18.259,8.474,90.00
Building.2295,2179.547,1155.864,20.918,40.913,40.420,60.00
Building.2296,2146.128,1138.124,20.918,31.882,44.291,-150.00
Building.2297,2142.833,1144.326,20.918,23.921,30.807,30.00
Building.2298,2173.903,1143.163,20.918,16.355,18.138,-60.00
Building.2299,2171.420,1134.759,20.918,13.827,14.201,-150.00
Building.230,1200.815,2152.639,20.918,20.240,20.232,-15.00
Building.2300,2206.689,1160.763,20.918,16.404,29.187,-60.00
Building.2301,2192.436,1171.159,20.918,23.468,34.131,30.00
Building.2302,2190.944,1163.369,20.918,23.084,39.594,30.00
Building.2303,2155.618,1148.685,20.918,27.232,36.845,30.00
Building.2304,2117.954,1118.827,20.918,20.044,27.517,30.00
Building.2305,2106.507,1117.204,20.918,19.050,22.443,30.00
Building.2306,2011.236,1126.972,20.918,18.793,31.590,-150.00
Building.2307,2030.012,1190.408,20.918,16.933,35.413,-150.00
Building.2308,2029.296,1213.707,20.918,16.065,24.871,-165.00
Building.2309,2020.529,1215.450,20.918,13.425,15.406,-165.00
Building.231,1219.513,2161.504,20.918,0.397,0.009,-90.00
Building.2310,2017.734,1200.346,20.918,15.875,6.658,90.00
Building.2311,2025.245,1169.386,20.918,22.745,40.503,105.00
Building.2312,2060.638,1140.169,20.918,19.926,19.360,120.00
Building.2313,2045.006,1170.579,20.918,19.791,19.303,-60.00
Building.2314,2055.180,1150.666,20.918,19.212,16.602,120.00
Building.2315,2038.465,1146.903,20.918,21.650,35.124,30.00
Building.2316,2031.329,1142.508,20.918,22.555,34.692,30.00
Building.2317,2031.750,1141.739,20.918,22.580,33.382,-150.00
Building.2318,2025.514,1137.540,20.918,22.345,32.721,-150.00
Building.2319,2015.728,1120.020,20.918,16.069,16.280,30.00
Building.232,1258.260,2233.167,20.918,13.097,14.288,180.00
Building.2320,2016.088,1139.614,20.918,18.408,21.519,-150.00
Building.2321,2006.190,1116.833,20.918,11.524,16.662,-150.00
Building.2322,2002.465,1110.177,20.918,6.381,8.914,-135.00
Building.2323,2019.846,1180.692,20.918,20.611,39.158,180.00
Building.2324,2012.214,1148.685,20.918,14.406,19.548,120.00
Building.2325,2034.592,1180.028,20.918,20.324,30.163,30.00
Building.2326,2032.102,1162.317,20.918,14.888,14.864,120.00
Building.2327,2414.773,730.817,20.918,41.275,50.006,15.00
Building.2328,2347.093,938.028,20.918,69.766,45.945,-75.00
Building.2329,2395.294,964.614,20.918,35.105,40.645,30.00
Building.233,1251.781,2274.166,20.918,22.225,21.035,-105.00
Building.2330,2411.140,929.234,20.918,37.303,52.307,15.00
Building.2331,2414.069,910.921,20.918,38.201,22.120,-75.00
Building.2332,2427.630,873.652,20.918,48.671,47.487,120.00
Building.2333,2432.746,851.438,20.918,56.966,53.996,75.00
Building.2334,2440.372,815.754,20.918,52.027,65.984,-75.00
Building.2335,2459.684,794.039,20.918,31.366,22.923,105.00
Building.2336,2451.371,678.122,20.918,80.119,24.170,75.00
Building.2337,2487.113,676.272,20.918,39.534,53.975,30.00
Building.2338,2456.897,696.202,20.918,43.088,12.922,-165.00
Building.2339,2423.146,691.174,20.918,25.400,11.178,105.00
Building.234,1227.308,2276.775,20.918,11.113,10.319,180.00
Building.2340,2450.022,777.601,20.918,61.329,42.736,-75.00
Building.2341,2428.994,782.564,20.918,21.189,13.666,-75.00
Building.2342,2475.610,719.502,20.918,30.118,42.825,15.00
Building.2343,2468.207,745.590,20.918,16.241,30.789,-165.00
Building.2344,2465.497,715.495,20.918,18.666,37.973,15.00
Building.2345,2453.587,713.052,20.918,27.050,35.257,15.00
Building.2346,2442.873,738.594,20.918,34.003,32.412,75.00
Building.2347,2485.469,755.085,20.918,24.526,22.133,-165.00
Building.2348,2400.296,929.692,20.918,21.586,30.155,30.00
Building.2349,2346.466,961.213,20.918,75.458,35.243,105.00
Building.235,1195.844,2288.134,20.918,12.656,10.871,-90.00
Building.2350,2331.105,955.294,20.918,49.710,34.320,-75.00
Building.2351,2393.434,940.260,20.918,34.600,57.324,-150.00
Building.2352,2373.326,874.141,20.918,20.505,15.875,-75.00
Building.2353,2365.885,835.479,20.918,25.797,23.151,120.00
Building.2354,2395.121,811.071,20.918,31.088,44.979,-45.00
Building.2355,2167.177,1099.183,20.918,18.484,20.789,-135.00
Building.2356,2173.087,1036.686,20.918,26.458,25.400,-150.00
Building.2357,2196.147,1039.304,20.918,22.754,19.050,120.00
Building.2358,2188.901,1063.562,20.918,8.996,13.229,15.00
Building.2359,2182.079,1057.448,20.918,6.350,11.113,-150.00
Building.236,1176.375,2284.881,20.918,11.552,13.946,180.00
Building.2360,2142.456,1076.411,20.918,6.879,7.937,-165.00
Building.2361,2221.645,1078.921,20.918,36.204,53.212,30.00
Building.2362,2203.793,1068.786,20.918,26.118,36.248,30.00
Building.2363,2214.251,1078.148,20.918,39.268,48.257,-150.00
Building.2364,2216.150,1056.724,20.918,13.531,12.915,-45.00
Building.2365,2221.152,1116.722,20.918,17.963,16.218,-60.00
Building.2366,2196.786,1125.596,20.918,23.812,17.412,-60.00
Building.2367,2200.869,1101.422,20.918,20.015,11.743,-45.00
Building.2368,2210.484,1109.545,20.918,12.808,11.971,-45.00
Building.2369,2202.642,1118.441,20.918,19.382,17.812,-60.00
Building.237,1146.833,2284.285,20.918,12.674,11.907,90.00
Building.2370,2248.354,1063.550,20.918,2.519,1.588,15.00
Building.2371,2216.189,1127.440,20.918,14.249,13.307,120.00
Building.2372,2221.592,1116.966,20.918,16.739,17.709,120.00
Building.2373,2199.058,1099.892,20.918,20.638,19.608,135.00
Building.2374,2187.618,1099.996,20.918,13.022,8.879,-150.00
Building.2375,2175.246,1113.481,20.918,34.133,24.023,-60.00
Building.2376,2165.173,1087.297,20.918,15.716,15.772,-60.00
Building.2377,2178.102,1078.454,20.918,12.700,14.605,-150.00
Building.2378,2150.925,1085.514,20.918,17.814,26.280,30.00
Building.2379,1845.382,1559.504,20.918,48.381,18.308,-90.00
Building.238,1108.275,2296.081,20.918,13.565,16.494,165.00
Building.2380,1829.208,1563.068,20.918,17.317,18.521,75.00
Building.2381,1849.743,1551.211,20.918,36.214,14.531,-105.00
Building.2382,1841.592,1544.346,20.918,48.186,25.813,75.00
Building.2383,1844.197,1519.757,20.918,35.294,15.478,-105.00
Building.2384,1837.606,1593.186,20.918,16.272,19.050,-180.00
Building.2385,1914.254,1443.375,20.918,30.956,16.119,-60.00
Building.2386,1919.348,1464.504,20.918,16.531,21.828,-150.00
Building.2387,1914.412,1443.445,20.918,26.388,18.496,120.00
Building.2388,1890.026,1426.976,20.918,23.019,11.509,90.00
Building.2389,1886.075,1391.899,20.918,24.431,30.692,165.00
Building.239,1239.016,2337.553,20.918,13.627,17.903,-180.00
Building.2390,1929.458,1423.949,20.918,20.861,16.933,-75.00
Building.2391,1922.224,1421.730,20.918,14.125,17.243,-165.00
Building.2392,1913.277,1419.685,20.918,11.610,16.485,-165.00
Building.2393,1915.676,1411.700,20.918,18.816,11.509,-165.00
Building.2394,1914.059,1402.319,20.918,16.933,13.229,-90.00
Building.2395,1895.219,1400.729,20.918,17.462,10.677,-90.00
Building.2396,1905.574,1393.135,20.918,11.029,4.762,-120.00
Building.2397,1881.917,1365.727,20.918,11.804,26.148,-15.00
Building.2398,1874.236,1364.620,20.918,16.920,13.034,-105.00
Building.2399,1873.824,1364.778,20.918,16.155,10.939,75.00
Building.240,1209.539,2341.361,20.918,11.987,14.257,180.00
Building.2400,1900.362,1363.676,20.918,13.640,23.283,-150.00
Building.2401,1910.753,1379.494,20.918,26.904,22.655,0.00
Building.2402,1902.654,1378.933,20.918,13.758,26.957,-165.00
Building.2403,1954.746,1342.883,20.918,21.299,19.787,-150.00
Building.2404,1922.679,1295.018,20.918,18.355,25.653,30.00
Building.2405,1928.284,1311.177,20.918,26.148,26.717,120.00
Building.2406,1936.875,1301.401,20.918,16.738,24.886,30.00
Building.2407,1936.929,1301.297,20.918,16.739,25.047,-150.00
